,reliable_sensor1,reliable_sensor2,reliable_sensor3,reliable_sensor4,unreliable_sensor1,unreliable_sensor2,unreliable_sensor3,unreliable_sensor4,robot1,robot2,door_sensor1,door_sensor2,door_sensor3,door_sensor4,time,electricity_price,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,c1,c2,c3,c4,o1,outside
439,motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,"('c4', 3)","('r24', 0)",0,0,0,0,09:50:00,0.885842380864,2,0,1,1,0,0,1,0,0,1,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,3,0,0
440,motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,"('r29', 0)","('r24', 0)",0,0,0,0,09:50:15,0.885842380864,2,0,0,1,0,0,2,0,0,1,1,0,1,3,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0
441,motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('r30', 0)","('r24', 0)",0,0,0,0,09:50:30,0.9039207968,2,0,0,1,0,0,2,0,0,1,1,0,1,3,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0
442,motion,no motion,no motion,no motion,no motion,motion,motion,no motion,"('r30', 0)","('r14', 3)",0,0,0,0,09:50:45,0.9039207968,2,0,0,1,0,0,2,0,0,1,1,0,1,3,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0
443,motion,no motion,no motion,no motion,no motion,no motion,motion,motion,"('r30', 0)","('r24', 1)",0,0,0,0,09:51:00,0.885842380864,2,0,0,1,0,0,2,0,0,1,1,0,1,2,1,2,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0
444,motion,no motion,no motion,no motion,no motion,motion,motion,no motion,"('r29', 0)","('r13', 2)",0,0,0,1,09:51:15,0.9039207968,2,0,0,0,0,0,2,1,0,1,1,0,2,2,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0
445,motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,"('r29', 0)","('r13', 2)",0,0,0,0,09:51:30,0.885842380864,2,0,0,0,0,0,2,1,0,1,1,0,2,2,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0
446,motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,"('r29', 0)","('r13', 2)",1,0,0,0,09:51:45,0.9039207968,2,0,0,0,0,0,2,0,1,1,1,0,2,2,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0
447,motion,motion,no motion,no motion,motion,no motion,motion,no motion,"('c4', 4)","('r24', 0)",0,0,0,0,09:52:00,0.885842380864,2,0,0,0,1,0,2,0,2,1,1,0,0,2,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0
448,motion,motion,no motion,no motion,no motion,no motion,motion,no motion,"('r28', 0)","('r23', 0)",0,0,0,0,09:52:15,0.9039207968,2,0,0,0,2,0,2,0,1,1,1,0,0,2,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0
449,motion,motion,no motion,no motion,no motion,motion,motion,no motion,"('c4', 4)","('r23', 0)",0,0,0,0,09:52:30,0.9039207968,2,0,0,0,1,0,2,0,1,1,1,0,0,2,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,0,0
450,motion,no motion,no motion,no motion,no motion,motion,motion,motion,"('c4', 4)","('r23', 0)",0,0,0,0,09:52:45,0.9223681600000001,2,0,0,0,0,0,2,0,1,1,1,0,0,1,1,2,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4,0,0
451,motion,no motion,no motion,no motion,no motion,motion,motion,no motion,"('r28', 0)","('r23', 0)",0,0,0,0,09:53:00,0.9223681600000001,2,0,0,0,0,0,2,0,1,1,1,0,1,1,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4,0,0
452,motion,no motion,no motion,no motion,no motion,motion,motion,no motion,"('r28', 0)","('r23', 0)",0,0,0,0,09:53:15,0.9411920000000001,2,0,0,0,0,0,2,0,1,1,1,0,1,1,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4,0,0
453,motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,"('c4', 4)","('r23', 0)",0,0,0,0,09:53:30,0.9604000000000001,2,0,0,0,0,0,2,0,1,2,1,0,1,1,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,0,0
454,motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,"('c2', 0)","('r24', 0)",0,0,0,0,09:53:45,0.9604000000000001,2,0,0,0,0,0,2,0,2,2,1,0,0,1,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0
455,motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('c4', 4)","('r24', 0)",1,0,0,0,09:54:00,0.9800000000000002,2,0,0,0,0,0,2,1,1,2,1,0,0,1,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0
456,motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,"('c4', 4)","('r24', 0)",0,0,0,0,09:54:15,0.9604000000000001,2,0,0,1,0,0,2,0,1,2,1,0,0,1,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0
457,motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,"('c4', 4)","('r14', 1)",0,0,0,0,09:54:30,0.9800000000000002,2,1,0,0,0,0,2,0,1,2,1,0,0,1,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0
458,motion,motion,no motion,no motion,no motion,motion,motion,no motion,"('o1', 0)","('r24', 0)",0,0,0,0,09:54:45,1.0000000000000002,3,0,0,0,0,0,2,0,1,2,1,0,0,1,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0
459,motion,no motion,no motion,no motion,motion,no motion,motion,motion,"('o1', 0)","('r14', 1)",0,0,0,0,09:55:00,1.0204081632653064,3,0,0,0,0,0,2,0,1,2,1,0,0,1,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0
460,motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('c4', 4)","('r24', 0)",0,0,0,0,09:55:15,1.041232819658476,2,0,1,0,0,0,2,0,1,2,1,0,0,1,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0
461,motion,no motion,no motion,no motion,no motion,motion,motion,no motion,"('r28', 0)","('r14', 1)",0,0,0,0,09:55:30,1.041232819658476,2,0,0,0,0,0,3,0,1,2,1,0,0,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0
462,motion,no motion,no motion,no motion,no motion,motion,motion,no motion,"('c4', 4)","('r24', 0)",0,0,0,0,09:55:45,1.0624824690392611,2,0,0,0,0,0,2,0,1,2,1,0,0,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,4,0,0
463,motion,motion,no motion,no motion,no motion,motion,motion,no motion,"('c4', 4)","('r13', 0)",0,0,0,0,09:56:00,1.041232819658476,2,0,0,0,0,0,2,0,1,2,1,0,0,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,4,0,0
464,motion,no motion,no motion,motion,motion,motion,motion,no motion,"('r28', 0)","('r13', 0)",0,0,0,1,09:56:15,1.0204081632653064,2,0,0,0,0,0,2,0,1,2,1,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,3,1,0
465,motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r28', 0)","('r13', 0)",0,0,0,0,09:56:30,1.0204081632653064,2,0,0,0,0,0,2,0,1,2,1,0,0,1,0,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,4,0,0
466,motion,no motion,no motion,motion,motion,motion,motion,no motion,"('c4', 3)","('r24', 0)",0,0,0,0,09:56:45,1.0000000000000002,2,0,0,0,0,0,2,0,1,2,1,0,0,1,0,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,3,0,0
467,motion,motion,no motion,motion,no motion,no motion,motion,motion,"('o1', 0)","('r24', 0)",0,0,1,0,09:57:00,1.0204081632653064,2,0,0,0,1,0,2,0,1,2,1,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,3,0,0
468,motion,motion,no motion,motion,motion,no motion,motion,no motion,"('o1', 0)","('r24', 0)",0,0,0,0,09:57:15,1.0204081632653064,2,0,0,0,1,0,2,0,1,2,1,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,3,0,0
469,motion,motion,no motion,motion,no motion,no motion,motion,no motion,"('c4', 3)","('r14', 1)",0,1,0,0,09:57:30,1.041232819658476,2,0,0,0,1,0,2,0,1,2,1,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,3,0,0
470,motion,no motion,no motion,motion,no motion,no motion,motion,motion,"('o1', 0)","('r14', 1)",0,0,0,0,09:57:45,1.0624824690392611,2,0,0,0,0,0,2,0,2,2,1,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,3,0,0
471,motion,motion,motion,no motion,no motion,no motion,motion,no motion,"('c4', 4)","('r24', 0)",0,0,0,1,09:58:00,1.0841657847339399,2,0,0,0,0,0,1,0,1,2,1,0,1,1,0,2,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,4,0,0
472,motion,no motion,no motion,no motion,no motion,motion,motion,motion,"('r28', 0)","('r13', 0)",0,0,2,0,09:58:15,1.0624824690392611,2,0,0,0,0,0,1,0,1,2,1,0,0,1,0,2,0,1,2,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,4,0,0
473,motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('c4', 3)","('r24', 0)",0,0,0,1,09:58:30,1.0624824690392611,2,0,0,0,0,0,1,0,1,2,1,0,0,2,0,2,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,3,0,0
474,motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('c4', 3)","('r14', 2)",0,0,0,0,09:58:45,1.041232819658476,1,1,0,0,0,0,1,0,1,2,1,0,0,2,0,2,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0,3,0,0
475,motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,"('c4', 3)","('r14', 2)",1,0,0,0,09:59:00,1.041232819658476,1,1,0,0,0,0,1,1,0,2,1,0,0,2,0,2,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,1,0,0,3,0,0
476,motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,"('c4', 3)","('r14', 2)",0,0,1,0,09:59:15,1.0204081632653064,1,0,0,2,0,0,1,0,0,2,1,0,0,2,0,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,3,0,0
477,motion,no motion,no motion,no motion,no motion,no motion,motion,motion,"('r35', 1)","('r24', 1)",0,0,0,0,09:59:30,1.0204081632653064,1,1,0,1,0,0,1,0,0,2,1,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,1,1,1,0,2,0,0
478,motion,no motion,no motion,no motion,no motion,no motion,motion,motion,"('c4', 2)","('r13', 2)",0,0,0,0,09:59:45,1.0204081632653064,2,0,0,0,0,0,1,1,0,2,1,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,1,1,0,2,0,0
479,motion,no motion,no motion,no motion,no motion,motion,motion,no motion,"('c4', 2)","('r13', 2)",1,0,0,0,10:00:00,1.0204081632653064,1,0,1,0,0,0,1,0,1,2,1,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,1,0,0,2,0,0
480,motion,motion,no motion,motion,no motion,no motion,motion,no motion,"('c4', 1)","('r24', 0)",0,0,0,1,10:00:15,1.0204081632653064,1,0,0,0,1,0,2,0,2,2,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,1,0,0,1,0,0
481,motion,motion,no motion,no motion,no motion,motion,no motion,no motion,"('r28', 0)","('r14', 0)",0,0,0,0,10:00:30,1.0204081632653064,1,0,0,0,1,0,2,0,2,1,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,1,0,1,1,0,0
482,motion,no motion,no motion,no motion,motion,motion,motion,motion,"('r28', 0)","('r24', 0)",0,0,0,2,10:00:45,1.0204081632653064,1,0,0,0,0,0,2,0,2,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,1,0,2,2,1,0
483,motion,motion,no motion,no motion,motion,motion,motion,no motion,"('c4', 3)","('r24', 0)",0,0,0,1,10:01:00,1.0204081632653064,1,0,0,0,1,0,2,0,2,0,2,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,3,1,0
484,motion,motion,motion,no motion,no motion,motion,motion,no motion,"('o1', 0)","('r24', 0)",0,0,0,0,10:01:15,1.0000000000000002,1,0,0,0,1,0,2,0,2,0,2,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,1,4,0,0
485,no motion,no motion,no motion,no motion,no motion,motion,motion,no motion,"('o1', 0)","('r13', 0)",0,0,0,0,10:01:30,0.9800000000000002,1,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,1,2,3,0,0
486,no motion,no motion,no motion,no motion,motion,motion,motion,no motion,"('o1', 1)","('r24', 0)",0,0,1,0,10:01:45,1.0000000000000002,1,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,1,1,3,1,0
487,no motion,motion,no motion,motion,motion,motion,motion,no motion,"('o1', 1)","('r23', 0)",2,0,0,1,10:02:00,1.0000000000000002,1,0,0,1,1,0,2,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,1,0,1,1,2,1,0
488,no motion,no motion,no motion,no motion,no motion,motion,motion,no motion,"('o1', 0)","('r23', 0)",0,0,0,0,10:02:15,1.0204081632653064,1,0,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,1,0,1,2,2,0,0
489,no motion,no motion,no motion,no motion,no motion,motion,motion,motion,"('o1', 0)","('r23', 0)",0,0,0,0,10:02:30,1.0000000000000002,1,0,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,1,0,1,2,2,0,0
490,no motion,no motion,no motion,no motion,motion,motion,motion,no motion,"('o1', 0)","('r24', 0)",0,1,0,0,10:02:45,1.0000000000000002,1,1,0,1,0,0,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,1,1,0,2,2,0,0
491,no motion,no motion,no motion,no motion,no motion,motion,motion,no motion,"('o1', 0)","('r24', 0)",0,0,0,0,10:03:00,1.0000000000000002,3,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,1,1,0,2,2,0,0
492,no motion,no motion,motion,no motion,no motion,motion,motion,motion,"('o1', 0)","('r23', 0)",0,0,0,0,10:03:15,0.9800000000000002,3,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,2,2,1,0,0,2,2,0,0
493,no motion,motion,no motion,no motion,motion,no motion,motion,no motion,"('c4', 2)","('r24', 0)",0,0,2,1,10:03:30,0.9800000000000002,2,0,0,0,1,0,3,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,1,0,2,1,0
494,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,"('o1', 0)","('r24', 0)",0,0,0,0,10:03:45,0.9800000000000002,2,0,0,0,0,0,3,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,1,0,3,0,0
495,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,"('o1', 0)","('r14', 0)",0,0,0,0,10:04:00,0.9800000000000002,2,0,0,0,0,0,3,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,2,0,3,0,0
496,no motion,no motion,no motion,no motion,no motion,no motion,motion,motion,"('o1', 0)","('r24', 1)",0,1,0,0,10:04:15,1.0000000000000002,2,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,0,0,0,0,0,2,1,0,1,0,0,4,0,0
497,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('o1', 1)","('r13', 0)",0,0,0,0,10:04:30,0.9800000000000002,2,0,0,0,0,0,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,1,0,0,3,1,0
498,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('o1', 1)","('r24', 0)",0,0,0,0,10:04:45,0.9604000000000001,2,0,0,0,0,0,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,1,0,0,3,1,0
499,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('o1', 1)","('r24', 0)",0,0,0,0,10:05:00,0.9411920000000001,2,0,0,0,0,0,2,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,2,0,0,3,1,0
500,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('o1', 1)","('r24', 0)",0,0,0,0,10:05:15,0.9411920000000001,2,0,0,0,0,0,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,1,0,0,3,1,0
501,no motion,no motion,no motion,no motion,no motion,motion,motion,no motion,"('o1', 1)","('r23', 0)",0,0,0,0,10:05:30,0.9223681600000001,2,0,1,0,0,0,2,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,1,0,0,3,1,0
502,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('o1', 1)","('r23', 0)",0,0,0,0,10:05:45,0.9223681600000001,2,0,1,0,0,0,2,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,1,0,0,3,1,0
503,no motion,no motion,motion,motion,motion,motion,motion,no motion,"('c4', 3)","('r23', 0)",0,0,0,0,10:06:00,0.9039207968,2,0,1,0,0,0,2,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,4,0,0,0,0,1,1,1,0,0,0,0,3,1,0
504,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('c4', 3)","('r23', 0)",0,0,0,0,10:06:15,0.9223681600000001,2,0,1,0,0,0,2,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,4,0,0,0,0,1,1,1,0,0,0,0,3,1,0
505,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('c4', 3)","('r24', 0)",0,0,1,0,10:06:30,0.9039207968,2,0,1,0,0,0,2,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0,0,3,1,0
506,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('c4', 3)","('r14', 1)",0,0,0,0,10:06:45,0.9223681600000001,2,0,0,0,0,0,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,3,1,1,0,0,0,0,3,1,0
507,no motion,no motion,no motion,no motion,no motion,motion,motion,no motion,"('c4', 3)","('r24', 0)",0,0,0,0,10:07:00,0.9223681600000001,2,0,0,0,0,0,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,2,1,0,0,0,1,3,0,0
508,no motion,no motion,no motion,no motion,no motion,motion,motion,no motion,"('r35', 0)","('r24', 0)",0,0,0,0,10:07:15,0.9411920000000001,2,0,0,0,0,0,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0,3,1,0
509,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('c4', 3)","('r14', 1)",0,0,0,0,10:07:30,0.9223681600000001,2,0,0,0,0,0,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0,3,1,0
510,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('c4', 3)","('r14', 1)",0,0,0,0,10:07:45,0.9223681600000001,2,0,0,0,0,0,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0,3,1,0
511,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('r28', 0)","('r24', 0)",0,0,0,0,10:08:00,0.9223681600000001,2,0,0,0,0,0,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0,2,2,0
512,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('c4', 2)","('r14', 1)",0,0,0,0,10:08:15,0.9039207968,1,0,1,0,0,0,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0,2,2,0
513,no motion,no motion,no motion,no motion,motion,motion,motion,no motion,"('r29', 0)","('r24', 0)",0,0,0,0,10:08:30,0.9039207968,1,0,1,0,0,0,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,1,2,1,0
514,no motion,no motion,no motion,no motion,motion,motion,motion,no motion,"('r29', 0)","('r14', 1)",0,0,0,0,10:08:45,0.885842380864,1,0,1,0,0,0,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,1,2,1,0
515,motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,"('r30', 0)","('r14', 1)",0,0,1,0,10:09:00,0.9039207968,1,0,1,0,0,0,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0,2,1,0,0,0,1,2,1,0
516,no motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('r29', 0)","('r14', 1)",0,0,1,0,10:09:15,0.9223681600000001,1,0,1,0,0,1,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0,2,1,0,0,0,0,2,1,0
517,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('r30', 0)","('r24', 0)",0,0,0,0,10:09:30,0.9411920000000001,1,0,1,0,0,1,2,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,3,0,0,2,1,0
518,no motion,no motion,motion,no motion,motion,no motion,no motion,no motion,"('r30', 0)","('r13', 0)",0,2,1,0,10:09:45,0.9223681600000001,0,0,1,0,0,1,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,1,2,0,2,1,0
519,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,"('r29', 0)","('r13', 0)",0,0,0,0,10:10:00,0.9039207968,0,0,2,0,0,1,2,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,2,2,0,2,1,0
520,no motion,no motion,no motion,no motion,motion,no motion,motion,motion,"('r30', 0)","('r13', 0)",0,2,0,0,10:10:15,0.9223681600000001,1,0,1,0,0,1,2,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,2,0,3,1,0
521,no motion,no motion,motion,no motion,motion,no motion,no motion,no motion,"('r30', 0)","('r9', 0)",0,0,0,0,10:10:30,0.9223681600000001,0,0,0,1,0,1,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,1,0,3,2,0
522,no motion,no motion,motion,no motion,motion,motion,no motion,no motion,"('r30', 0)","('r9', 0)",0,0,0,0,10:10:45,0.9223681600000001,0,0,0,1,0,1,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,1,4,1,0
523,no motion,no motion,motion,no motion,no motion,motion,no motion,no motion,"('r30', 0)","('r5', 0)",1,0,0,0,10:11:00,0.9411920000000001,0,0,0,0,0,1,3,0,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,2,4,0,0
524,no motion,motion,motion,no motion,motion,motion,no motion,no motion,"('r30', 0)","('r5', 1)",0,0,0,0,10:11:15,0.9411920000000001,0,0,0,0,1,1,3,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,2,2,2,0
525,no motion,motion,motion,no motion,motion,motion,no motion,no motion,"('r29', 0)","('r5', 1)",0,0,0,0,10:11:30,0.9223681600000001,0,0,0,0,1,1,3,0,0,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,2,2,1,0
526,no motion,no motion,motion,no motion,no motion,motion,no motion,no motion,"('r30', 0)","('r9', 0)",0,0,0,0,10:11:45,0.9039207968,0,0,0,0,0,2,3,0,0,3,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,2,2,0,0
527,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r30', 0)","('r13', 0)",0,0,0,0,10:12:00,0.885842380864,0,0,0,0,0,0,3,0,0,3,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,4,2,0,0
528,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r30', 0)","('r9', 0)",0,0,0,0,10:12:15,0.885842380864,0,0,0,0,0,0,3,0,0,4,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,3,2,0,0
